customer_id,first_name,last_name,gender,past_3_years_bike_related_purchases,DOB,job_title,job_industry_category,wealth_segment,owns_car,tenure,age,age_group
2913,Padraic,Bonnar,Male,44,1955-07-11,VP Quality Control,IT,Affluent Customer,1,14,67.5599335172478,70
2914,Jessamine,Brazear,Female,76,1982-11-06,Health Coach IV,Health,Affluent Customer,1,11,40.2356215875025,40
2915,Enrichetta,Broadberry,Female,32,1975-06-02,Budget/Accounting Analyst IV,Manufacturing,Mass Customer,0,17,47.666301204469306,50
2916,Lauren,Adolfson,Male,23,1969-08-03,Product Engineer,Manufacturing,Affluent Customer,1,9,53.49530522234784,50
2922,Wallache,Tatlow,Male,34,1981-12-10,Sales Associate,Manufacturing,Affluent Customer,1,10,41.141868806815694,40
2924,Fina,McLaughlin,Female,79,1988-01-26,Assistant Media Planner,Entertainment,Mass Customer,1,6,35.014432925175406,40
2925,Henderson,Sloey,Male,36,1978-05-02,Business Systems Development Analyst,Financial Services,Affluent Customer,1,19,44.750430242026546,40
2926,Jonie,Bickerstasse,Female,27,1963-03-20,Research Nurse,Health,High Net Worth,0,12,59.86915273461709,60
2927,Yard,Spellman,Male,49,1960-09-08,VP Sales,Manufacturing,Affluent Customer,1,14,62.396240902067476,60
2929,Winny,Cakes,Male,97,1999-07-28,Nurse,Retail,Mass Customer,0,2,23.512485588816688,20
2930,Goddard,Benthall,Male,46,1997-07-25,Assistant Media Planner,Entertainment,Mass Customer,0,3,25.519371424939266,30
2931,Efren,Twiddell,Male,61,1979-01-27,Executive Secretary,IT,Mass Customer,1,6,44.01119535013965,40
2932,Bradly,Deboick,Male,4,1985-04-18,Account Representative I,IT,Mass Customer,0,17,37.78793272325477,40
2933,Ralf,Presidey,Male,61,1986-04-19,Administrative Officer,Retail,Affluent Customer,1,6,36.785858758696975,40
2934,Candida,Hickenbottom,Female,26,1986-04-08,Media Manager III,Telecommunications,Mass Customer,1,9,36.815975735773854,40
2936,Pavia,Gethen,Female,23,1984-05-20,Project Manager,Financial Services,Mass Customer,1,11,38.69965575658195,40
2937,Belia,Mitchener,Female,47,1974-07-29,Computer Systems Analyst I,Financial Services,Mass Customer,0,15,48.50957656262177,50
2938,Richardo,Cocher,Male,79,2000-02-21,Assistant Manager,Argiculture,Affluent Customer,0,2,22.943000931363077,20
2944,Kimball,Scutter,Male,45,1977-06-05,Environmental Specialist,Manufacturing,Affluent Customer,0,7,45.65667746133974,50
2948,Yank,Scarlett,Male,23,1997-01-17,Internal Auditor,Manufacturing,Mass Customer,1,2,26.036835849260093,30
2950,Kristos,Anthony,Male,19,1955-01-11,Software Engineer I,Financial Services,Mass Customer,1,10,68.05549468551273,70
2951,Duffy,Godbehere,Male,13,1977-09-25,Community Outreach Specialist,Financial Services,High Net Worth,0,12,45.35003187655703,50
2952,Cristy,McQuirter,Female,28,1975-04-25,Senior Developer,Manufacturing,High Net Worth,1,16,47.77034167073487,50
2953,Hector,Carwithan,Male,45,1972-10-26,Recruiting Manager,Health,High Net Worth,1,8,50.2645749541014,50
2954,Albertine,Fibbitts,Female,23,1974-03-24,Pharmacist,Health,Mass Customer,0,16,48.85729075250931,50
2955,Stuart,Dutnell,Male,74,1990-03-19,Community Outreach Specialist,Financial Services,High Net Worth,0,13,32.87065173870341,30
2956,Thedric,Bolding,Male,17,1959-12-16,Quality Control Specialist,Telecommunications,Mass Customer,1,19,63.12726207293341,60
2957,Hurlee,Helleckas,Male,66,1969-11-21,Social Worker,Health,Affluent Customer,0,11,53.1941354515791,50
2958,Regan,Botly,Male,10,1975-11-23,Health Coach II,Manufacturing,Affluent Customer,1,14,47.189905385253304,50
2959,Max,Gonthier,Female,1,1953-11-23,Registered Nurse,Health,Mass Customer,1,11,69.18898818640596,70
2960,Hollie,MacEllen,Female,6,1976-07-16,Design Engineer,Property,Mass Customer,1,16,46.543759331604015,50
2961,Merv,Barradell,Male,56,1975-03-22,Assistant Manager,Health,Mass Customer,1,12,47.86343050897248,50
2962,Shari,MacCallester,Female,26,1971-07-12,Information Systems Manager,Property,Mass Customer,0,15,51.55686706139998,50
2964,Geneva,McCrystal,Female,36,1974-01-07,Product Engineer,Telecommunications,Mass Customer,1,14,49.06537168504043,50
2966,Fredi,Aldhous,Female,81,1969-05-22,Dental Hygienist,Health,Mass Customer,1,5,53.695172433858,50
2967,Dud,Coom,Male,60,1979-09-14,Social Worker,Health,Affluent Customer,1,20,43.38147673853229,40
2968,Lek,Viel,Male,38,1977-11-25,Human Resources Assistant III,Retail,High Net Worth,0,16,45.183019549130734,50
2970,Cassi,Noades,Female,64,1992-12-08,Software Consultant,Financial Services,Mass Customer,0,5,30.146434266749843,30
2971,Esther,Caught,Female,5,1968-01-16,Marketing Assistant,Manufacturing,High Net Worth,1,8,55.042222681296344,60
2973,Torr,Mintram,Male,34,1972-05-12,Senior Developer,Health,High Net Worth,0,5,50.72180542426848,50
2974,Hyacinthia,Settle,Female,1,1975-09-28,Engineer IV,Financial Services,High Net Worth,0,15,47.34322817764466,50
2975,Deva,Carnow,Female,67,1981-03-09,Senior Cost Accountant,Financial Services,Mass Customer,0,14,41.89753114074452,40
2976,Lindsay,Beausang,Male,16,1964-08-07,Tax Accountant,Health,Mass Customer,1,8,58.4837717890809,60
2978,Erasmus,Winckworth,Male,96,1974-05-07,Programmer IV,Manufacturing,Affluent Customer,0,10,48.73682284420181,50
2979,Louella,Mandifield,Female,39,1976-07-25,Tax Accountant,Retail,Mass Customer,0,18,46.51911816854112,50
2980,Di,Plaid,Female,27,1979-12-22,Chemical Engineer,Manufacturing,Mass Customer,0,4,43.11042394484043,40
2981,Benny,Jadczak,Male,26,1980-03-30,Sales Representative,Retail,High Net Worth,1,21,42.83937115114857,40
2982,Celisse,McCloughen,Female,30,1982-08-08,Senior Cost Accountant,Financial Services,Mass Customer,1,11,40.48203321813146,40
2983,Hilario,Magrane,Male,2,1985-01-26,Human Resources Manager,Retail,Mass Customer,1,17,38.01244109782783,40
2984,Frances,Mishaw,Female,48,1959-05-23,Payment Adjustment Coordinator,Manufacturing,Mass Customer,1,13,63.69400882338003,60
2985,Kerby,Nesfield,Male,69,1986-10-14,Sales Representative,Retail,Affluent Customer,1,14,36.29851131145302,40
2990,Brice,Martinuzzi,Male,65,1978-03-16,GIS Technical Architect,Argiculture,High Net Worth,0,8,44.87911187135501,40
2991,Fred,Catanheira,Female,48,1964-06-27,Desktop Support Technician,Financial Services,Mass Customer,0,11,58.59602597636743,60
2992,Crystal,Assur,Female,26,1974-05-31,Clinical Specialist,Health,Mass Customer,1,10,48.67111307603409,50
2993,Blinnie,Hazelden,Female,85,1995-03-07,Graphic Designer,Financial Services,Affluent Customer,0,4,27.904088428026256,30
2994,Karlen,Iacovacci,Female,26,1976-08-30,Accountant II,Manufacturing,Mass Customer,1,18,46.42055351628954,50
2996,Jerrylee,Shinfield,Female,67,1967-05-05,Cost Accountant,Financial Services,Mass Customer,0,14,55.7431268750854,60
2997,Jo-ann,Carlile,Female,57,1973-05-17,Computer Systems Analyst II,Health,Affluent Customer,0,10,49.70877983168273,50
2998,Quintana,Housley,Female,34,2000-12-19,Nurse Practicioner,Manufacturing,High Net Worth,1,2,22.11615301525255,20
3000,Tann,McCard,Male,28,1974-05-15,Compensation Analyst,Financial Services,Affluent Customer,0,22,48.714919588145904,50
3001,Gal,Waleran,Male,48,1977-07-22,Engineer IV,Argiculture,Mass Customer,0,20,45.527995832011285,50
3002,Tracey,Verdun,Male,62,1956-12-06,Paralegal,Financial Services,Mass Customer,1,16,66.15264931565571,70
3003,Brita,Tupie,Female,72,1963-05-02,Web Developer I,Retail,Mass Customer,1,4,59.75142273331658,60
3004,Waylon,Hammant,Male,82,1955-02-20,Research Assistant II,Health,Mass Customer,1,16,67.94597840523318,70
3005,Rafaellle,Tantrum,Male,36,1969-01-05,Human Resources Manager,Property,Affluent Customer,1,8,54.07026569381543,50
3007,Tudor,Pepper,Male,38,1973-05-22,Environmental Tech,Manufacturing,Mass Customer,0,16,49.69509029664779,50
3011,Robena,Barks,Female,84,1994-05-11,Staff Scientist,Financial Services,High Net Worth,0,3,28.725460530122806,30
3013,Lorain,Eddisforth,Female,94,1968-07-28,Office Assistant III,Property,High Net Worth,0,6,54.511068721940575,50
3015,Queenie,Flips,Female,25,2000-09-02,Assistant Manager,Retail,Affluent Customer,0,1,22.411846972007307,20
3016,Forster,Bumford,Male,25,1985-08-11,Analog Circuit Design manager,Financial Services,High Net Worth,0,11,37.47307341745109,40
3017,Jason,De Lorenzo,Male,88,1955-10-05,Operator,Financial Services,Affluent Customer,0,7,67.3244735146468,70
3019,Alonso,Ceyssen,Male,98,1986-02-02,Community Outreach Specialist,Manufacturing,Affluent Customer,1,14,36.99393969122811,40
3020,Witty,McArthur,Male,13,1965-12-24,Chemical Engineer,Manufacturing,High Net Worth,1,10,57.10386665755869,60
3023,Rikki,Bernet,Female,37,1994-12-09,Accountant I,IT,High Net Worth,1,7,28.14502424464124,30
3025,Osgood,Stolting,Male,27,1977-04-23,Compensation Analyst,Financial Services,Mass Customer,1,9,45.77440746264025,50
3026,Minda,Pendrid,Female,11,1988-11-21,Account Representative III,Property,Mass Customer,1,5,34.19306082307886,30
3027,Augy,Rudall,Male,83,1977-10-30,Research Nurse,Health,Mass Customer,1,5,45.25420513131243,50
3028,Leandra,Schubert,Female,67,1956-07-07,General Manager,Manufacturing,High Net Worth,0,20,66.56881118071796,70
3029,Timmie,Gori,Male,85,1978-07-17,Business Systems Development Analyst,Manufacturing,Mass Customer,0,13,44.54234930949542,40
3030,Flor,Agnew,Female,68,1998-05-21,Technical Writer,Manufacturing,Affluent Customer,0,3,24.697999322842712,20
3031,Diego,Bertelmot,Male,95,1996-02-02,Staff Scientist,Health,Mass Customer,1,5,26.99510330170607,30
3032,Renado,Wonfor,Male,53,1992-08-02,Analog Circuit Design manager,Health,Affluent Customer,1,5,30.49688636364437,30
3033,Danielle,Kener,Female,60,1979-03-17,Administrative Officer,Financial Services,High Net Worth,0,12,43.87703790679721,40
3034,Mara,Tofanini,Female,54,1956-09-09,Web Designer IV,Manufacturing,Mass Customer,1,18,66.3935851322707,70
3035,Sigfrid,Caldecot,Male,98,1980-04-15,Associate Professor,Health,High Net Worth,0,13,42.795564639036755,40
3036,Windy,Orehead,Female,24,1977-04-17,Business Systems Development Analyst,Property,Affluent Customer,1,11,45.79083490468218,50
3037,Leanora,Isles,Female,30,1971-10-27,Legal Assistant,Financial Services,High Net Worth,1,18,51.263911011652205,50
3040,Kameko,Kinrade,Female,87,1966-11-28,General Manager,Retail,Mass Customer,0,5,56.17571618218959,60
3041,Sherrie,Kingaby,Female,20,1974-03-12,Physical Therapy Assistant,Retail,Mass Customer,1,11,48.89014563659317,50
3042,Barris,Trayton,Male,76,1971-03-17,Engineer II,Property,High Net Worth,1,15,51.87720218121763,50
3044,Russell,Brittoner,Male,59,1990-04-11,Occupational Therapist,Health,Affluent Customer,1,19,32.80767987754267,30
3045,Renato,Mungham,Male,52,1996-10-02,Cost Accountant,Financial Services,Affluent Customer,1,2,26.329791899007862,30
3046,Shela,Ridgers,Female,53,1964-06-07,Programmer Analyst III,Manufacturing,Affluent Customer,0,18,58.6507841165072,60
3047,Eddy,Cossans,Male,20,1962-01-14,Speech Pathologist,Retail,Mass Customer,1,19,61.04645274762214,60
3048,Kenon,Messruther,Male,38,1969-05-27,Legal Assistant,Manufacturing,Mass Customer,0,16,53.681482898823056,50
3054,Marieann,Wickey,Female,94,1965-07-14,Operator,Manufacturing,Affluent Customer,0,16,57.55014549969782,60
3056,Catlin,Storm,Female,43,1968-05-27,Health Coach II,Entertainment,Mass Customer,0,18,54.68081895637386,50
3058,Hamnet,Kibblewhite,Male,67,1986-10-10,Human Resources Manager,Manufacturing,Mass Customer,1,16,36.30946293948097,40
3060,Milton,Gorini,Male,28,1982-09-14,VP Accounting,Financial Services,Mass Customer,1,6,40.380730658872885,40
3061,Evie,Bendtsen,Female,51,1991-03-18,Office Assistant IV,Manufacturing,Affluent Customer,1,3,31.87405358815959,30
3062,Lesley,Ruskin,Male,78,1962-11-09,Civil Engineer,Manufacturing,Mass Customer,0,13,60.22781855253258,60
3063,Andrea,Wildber,Male,74,1999-11-04,VP Sales,Financial Services,Affluent Customer,0,2,23.241432795124826,20
3064,Zach,Billison,Male,96,1995-06-14,Product Engineer,Financial Services,Affluent Customer,1,4,27.63303563433439,30
3065,Winna,Brusle,Female,88,1978-01-05,Recruiter,Financial Services,High Net Worth,1,13,45.0707653618442,50
3066,Renell,Bellocht,Female,29,1995-01-14,Paralegal,Financial Services,Affluent Customer,1,2,28.046459592389656,30
3067,Veronique,Wash,Female,8,1991-01-13,Chief Design Engineer,Manufacturing,Mass Customer,1,9,32.049279636606855,30
3068,Gill,Branney,Female,88,1990-12-07,Automation Specialist I,Manufacturing,Affluent Customer,0,1,32.15058219586543,30
3069,Phylis,Traves,Female,59,1988-08-12,Senior Cost Accountant,Financial Services,Affluent Customer,0,12,34.469589430784694,30
3070,Malissia,Minthorpe,Female,74,1998-07-27,Account Executive,Health,Affluent Customer,1,1,24.514559553374482,20
3071,Shirlee,Murdoch,Female,59,1989-12-25,Assistant Media Planner,Entertainment,Mass Customer,1,12,33.10063592729044,30
3072,Roma,Prettjohn,Male,87,1979-04-12,Chemical Engineer,Manufacturing,Mass Customer,1,10,43.80585232461551,40
3073,Hernando,Farnham,Male,16,1967-04-12,Nurse,Telecommunications,Affluent Customer,0,17,55.80609873624614,60
3074,Tracie,Grishaev,Male,31,1969-02-18,VP Quality Control,Health,Mass Customer,1,12,53.94979778550793,50
3076,Merna,Eyers,Female,9,1991-10-01,Professor,Health,Mass Customer,1,4,31.334685907782855,30
3077,Emelen,Gillopp,Male,19,2000-08-11,Information Systems Manager,Manufacturing,Affluent Customer,0,2,22.472080926161055,20
3078,Mariel,Blacksell,Female,54,1982-08-16,Safety Technician III,Retail,Mass Customer,0,7,40.460129962075555,40
3079,Yorker,McKevany,Male,34,1959-11-18,Legal Assistant,Retail,Mass Customer,1,20,63.20392346912909,60
3080,Christoforo,Santus,Male,87,1958-10-06,Graphic Designer,Financial Services,High Net Worth,0,10,64.3209895279804,60
3084,Birgit,Dowers,Female,57,1959-07-16,Staff Scientist,Financial Services,Affluent Customer,1,16,63.54616184500265,60
3087,Gerry,Scatcher,Male,64,1986-04-02,Social Worker,Health,Mass Customer,0,9,36.832403177815785,40
3089,Wood,Nathan,Male,27,2000-02-24,Web Developer III,Manufacturing,Affluent Customer,1,2,22.93478721034211,20
3090,Zared,Pinchback,Male,81,1964-12-06,Operator,Manufacturing,Mass Customer,0,8,58.15248504123529,60
3091,Guenevere,Treffry,Female,88,1995-08-13,Payment Adjustment Coordinator,Manufacturing,Affluent Customer,1,3,27.46876121391508,30
3093,Harwilll,Crimes,Male,31,1992-04-01,Mechanical Systems Engineer,Property,High Net Worth,1,6,30.833648925503958,30
3096,Lulu,Cabane,Female,32,1973-06-28,Associate Professor,Financial Services,Mass Customer,0,10,49.59378773738921,50
3097,Alessandro,Casley,Male,2,1978-05-09,Actuary,Financial Services,Affluent Customer,1,19,44.73126489297763,40
3098,Tiff,Ovett,Female,77,1980-07-15,Dental Hygienist,Health,Mass Customer,0,12,42.5464151014008,40
3101,Paxton,Lermit,Male,68,1987-08-27,Geological Engineer,Manufacturing,High Net Worth,0,12,35.43059479023766,40
3102,Paquito,Maitland,Male,37,1990-06-04,Assistant Manager,Property,Affluent Customer,0,2,32.659832899165295,30
3103,Shaylah,Hatchell,Female,5,1953-10-21,Safety Technician II,Retail,Mass Customer,0,20,69.27933911763658,70
3104,Diahann,Blundan,Female,19,1994-11-30,Business Systems Development Analyst,Property,Mass Customer,1,2,28.16966540770414,30
3105,Bryn,Rycraft,Male,88,1965-10-14,Teacher,Health,Mass Customer,0,12,57.29825805505487,60
3108,Trip,Ahmed,Male,94,1967-10-01,Accounting Assistant III,Entertainment,Mass Customer,0,10,55.33517873104412,60
3109,Jeralee,Domleo,Female,75,1958-06-23,Automation Specialist II,Health,Mass Customer,1,10,64.6084697637142,60
3110,Fabien,Iacapucci,Male,14,1994-02-11,Community Outreach Specialist,IT,Affluent Customer,1,8,28.969134253744784,30
3111,Maxwell,Blabber,Male,42,1997-03-11,Associate Professor,Financial Services,Mass Customer,1,4,25.8917267778897,30
3112,Terri,Gornal,Male,41,2001-04-22,Internal Auditor,Retail,High Net Worth,1,1,21.776652546385975,20
3113,Wenonah,Lethabridge,Female,52,1969-12-06,Teacher,Property,Mass Customer,1,18,53.153066846474275,50
3114,Judah,Prime,Male,48,1974-09-05,Teacher,IT,Mass Customer,1,18,48.4055360963562,50
3115,Rip,Spiers,Male,40,1981-02-26,Nuclear Power Engineer,Manufacturing,Mass Customer,0,8,41.92764811782139,40
3117,Nisse,Marriage,Female,68,1995-06-11,Cost Accountant,Financial Services,Affluent Customer,1,6,27.64124935535536,30
3118,Cleveland,Coxon,Male,54,1993-01-22,Occupational Therapist,Health,High Net Worth,0,9,30.023228451435358,30
3120,Lauree,O'Donnell,Female,89,1979-02-04,Clinical Specialist,Health,Mass Customer,1,10,43.989292094083744,40
3121,Mahmoud,Batterbee,Male,82,1959-05-11,Data Coordiator,Manufacturing,Mass Customer,0,19,63.72686370746389,60
3123,Tina,Riggulsford,Female,71,1976-08-17,Dental Hygienist,Health,High Net Worth,0,20,46.456146307380386,50
3124,Anastasie,Le Grand,Female,73,1981-02-03,Account Executive,Retail,High Net Worth,1,9,41.99061997898213,40
3125,Krystyna,Scarasbrick,Female,2,1978-08-21,Social Worker,Health,High Net Worth,1,5,44.44652256425082,40
3126,Bondon,Deeley,Male,7,1986-10-16,Statistician IV,Financial Services,High Net Worth,0,12,36.29303549743904,40
3127,Tucker,Lewsley,Male,39,1971-01-31,Research Nurse,Health,Mass Customer,0,10,52.00040799653211,50
3128,Betteanne,Alldread,Female,96,1965-06-26,Geological Engineer,Manufacturing,High Net Worth,1,16,57.59942782582361,60
3129,Leola,Mandrier,Female,44,1955-09-25,Analog Circuit Design manager,Property,High Net Worth,1,11,67.35185258471668,70
3130,Krissy,Robard,Female,53,1971-01-25,VP Product Management,Telecommunications,Mass Customer,0,17,52.01683543857405,50
3132,Nicko,Artois,Male,33,1975-04-15,Sales Representative,Retail,Mass Customer,1,7,47.797720740804756,50
3133,Eda,MacCheyne,Female,89,1999-05-10,Quality Control Specialist,Manufacturing,Mass Customer,0,2,23.72878024236878,20
3135,Titus,Worsall,Male,83,1962-01-14,Staff Scientist,Financial Services,Mass Customer,0,16,61.04645274762214,60
3136,Leonardo,Brennon,Male,60,1998-08-25,Marketing Manager,Retail,Mass Customer,1,3,24.435160250171815,20
3138,Wait,Pardey,Male,34,1971-02-19,Paralegal,Financial Services,Mass Customer,1,6,51.94838776339933,50
3139,Pail,De Blasi,Male,65,1973-06-13,Paralegal,Financial Services,High Net Worth,1,17,49.63485634249405,50
3140,Britt,Muddimer,Female,2,1985-06-11,Legal Assistant,Manufacturing,High Net Worth,0,16,37.64008574487739,40
3141,Esmaria,Kiernan,Female,92,1995-11-04,Associate Professor,Retail,Mass Customer,1,3,27.241514932335036,30
3142,Hubert,Kliner,Male,98,1992-08-04,Electrical Engineer,Manufacturing,Mass Customer,0,6,30.491410549630395,30
3143,Corabelle,Streatfeild,Female,0,1996-10-24,Chief Design Engineer,Manufacturing,Mass Customer,0,5,26.269557944854114,30
3144,Ringo,Everson,Male,94,1978-10-29,Programmer Analyst III,Manufacturing,Mass Customer,1,8,44.257606980768614,40
3145,Gar,Barnewille,Male,17,1978-06-17,Paralegal,Financial Services,High Net Worth,1,7,44.62448651970507,40
3146,Fredrika,Kleinmintz,Female,79,1978-01-28,Project Manager,Property,Mass Customer,0,15,45.00779350068347,50
3150,Morissa,Wolfendell,Female,66,1991-10-07,Sales Associate,Financial Services,Mass Customer,0,5,31.318258465740925,30
3152,Lettie,McGenis,Female,6,1999-06-07,Teacher,Financial Services,High Net Worth,1,3,23.652118846173103,20
3153,Hannis,Jakubovits,Female,87,1973-12-30,Compensation Analyst,Financial Services,High Net Worth,0,15,49.08727494109634,50
3154,Angil,Ellesmere,Female,63,1957-11-21,Desktop Support Technician,Telecommunications,Mass Customer,1,19,65.19438186320973,70
3155,Tiphani,Fritz,Female,88,1976-12-25,Office Assistant I,IT,Affluent Customer,1,21,46.10021839647188,50
3158,Korey,Lansbury,Male,27,1970-05-02,VP Quality Control,Telecommunications,Mass Customer,1,12,52.75059451644697,50
3160,Eadmund,Braycotton,Male,87,1978-07-03,Mechanical Systems Engineer,IT,Mass Customer,0,21,44.58068000759326,40
3162,Deanne,Delacour,Female,76,1978-02-24,Media Manager IV,Argiculture,Mass Customer,1,15,44.933870011494776,40
3163,Irvine,Mc Mechan,Male,38,1968-06-01,Environmental Specialist,Argiculture,Affluent Customer,0,19,54.66712942133892,50
3164,Hortensia,Rainger,Female,53,1986-01-14,Human Resources Assistant II,Manufacturing,Mass Customer,1,14,37.045959924360886,40
3165,Vyky,Coppen,Female,56,1975-05-18,Business Systems Development Analyst,Manufacturing,Affluent Customer,1,10,47.70736980957413,50
3166,Bronson,Plowman,Male,96,1955-05-11,Social Worker,Health,Mass Customer,0,20,67.7269458446741,70
3167,Vernor,Stedall,Male,36,1995-01-20,Web Designer IV,Property,Mass Customer,0,5,28.030032150347726,30
3168,Johan,Dudderidge,Male,89,1976-02-16,Assistant Manager,Health,Affluent Customer,0,22,46.957183289659284,50
3169,Maxim,Chavrin,Male,96,1964-01-12,Payment Adjustment Coordinator,IT,Mass Customer,1,19,59.05325644653451,60
3170,Bethanne,Kytter,Female,67,1968-01-26,Nurse Practicioner,Entertainment,Mass Customer,0,11,55.01484361122646,60
3174,Odele,Blackmore,Female,67,1976-11-16,Research Associate,Financial Services,Affluent Customer,0,9,46.206996769744435,50
3175,Alphard,Cradduck,Male,82,1984-12-30,Operator,Health,Mass Customer,0,16,38.08636458701652,40
3178,Gan,Marrion,Male,21,1971-09-28,VP Quality Control,Retail,Mass Customer,1,9,51.343310314854875,50
3179,Jarid,Redwood,Male,87,1979-11-04,Assistant Media Planner,Entertainment,Affluent Customer,1,17,43.24184348117588,40
3181,Ferd,Chominski,Male,39,1976-09-29,Senior Editor,Financial Services,High Net Worth,0,6,46.33841630607988,50
3183,Craig,Phethean,Male,64,1974-06-19,Junior Executive,Health,Mass Customer,0,14,48.61909284290131,50
3184,Marlee,Brundle,Female,2,1976-11-08,Civil Engineer,Manufacturing,Affluent Customer,1,7,46.22890002580034,50
3185,Duky,Crichley,Male,25,1956-01-18,Senior Financial Analyst,Financial Services,Mass Customer,0,10,67.036993278913,70
3187,Samuele,Roycroft,Male,75,1974-05-12,Senior Quality Engineer,Financial Services,Mass Customer,1,14,48.72313330916687,50
3189,Abbott,Knaggs,Male,40,1963-03-01,Environmental Specialist,Financial Services,Mass Customer,0,11,59.92117296774987,60
3191,Bobbette,Amps,Female,29,1959-07-08,Director of Sales,Financial Services,Affluent Customer,1,12,63.56806510105856,60
3192,Illa,Klemenz,Female,37,1968-09-18,Payment Adjustment Coordinator,Financial Services,High Net Worth,1,16,54.36869755757717,50
3193,Augusta,Henryson,Female,6,1978-07-04,Web Designer IV,Property,High Net Worth,0,7,44.57794210058627,40
3194,Hakeem,Bernardinelli,Male,38,1978-03-11,Physical Therapy Assistant,Manufacturing,Mass Customer,0,11,44.89280140638995,40
3195,Vickie,West,Female,4,1981-03-30,Tax Accountant,Manufacturing,Mass Customer,0,18,41.84003509359776,40
3196,Teddi,Adcocks,Female,11,1977-08-04,Engineer IV,Health,Mass Customer,0,8,45.49240304092043,50
3197,Stern,Ilyenko,Male,83,1976-02-18,Environmental Specialist,Health,High Net Worth,0,14,46.95170747564531,50
3198,Dur,Knappen,Male,66,1997-08-02,Media Manager III,Manufacturing,Mass Customer,1,1,25.497468168883355,30
3201,Zed,Blanckley,Male,61,2000-03-31,Assistant Professor,Financial Services,Mass Customer,1,1,22.836222558090526,20
3202,Garry,Gadson,Male,74,1994-09-10,Office Assistant IV,Financial Services,Mass Customer,1,2,28.391435875270208,30
3204,Ibby,Beedon,Female,51,1994-11-26,Media Manager III,Health,Mass Customer,1,4,28.180617035732094,30
3206,Elbertine,Trewin,Female,32,1995-03-23,Financial Advisor,Financial Services,Mass Customer,0,1,27.860281915914438,30
3209,Clarie,Markushkin,Female,10,1964-03-28,Civil Engineer,Manufacturing,Affluent Customer,0,15,58.84517551400339,60
3210,Stella,Abreheart,Female,80,1988-02-01,Junior Executive,Manufacturing,Mass Customer,0,1,34.998005483133475,30
3211,Betsy,Cosh,Female,52,1993-06-12,Automation Specialist II,Health,High Net Worth,1,7,29.63718356344998,30
3212,Corella,Bartomeu,Female,62,1981-01-15,Analog Circuit Design manager,Financial Services,Affluent Customer,0,13,42.04264021211491,40
3214,Cindelyn,Balas,Female,2,1993-01-21,Software Engineer III,Financial Services,Mass Customer,1,9,30.025966358442346,30
3216,Edgar,Ordish,Male,59,1998-05-08,Database Administrator III,Manufacturing,Mass Customer,1,1,24.73359211393356,20
3217,Lorena,Titterrell,Female,95,1968-03-12,Physical Therapy Assistant,Manufacturing,Mass Customer,0,8,54.88889988890499,50
3218,Conny,Starbeck,Female,38,1976-02-12,Information Systems Manager,Argiculture,Mass Customer,1,22,46.96813491768724,50
3219,Denyse,Scutts,Female,94,1998-01-06,Web Developer III,Financial Services,Mass Customer,0,3,25.06761676878616,30
3220,Hunt,Linn,Male,53,1972-07-26,Research Assistant IV,Manufacturing,Affluent Customer,0,11,50.516462398744345,50
3221,Brigid,Quigley,Female,59,1959-09-25,Internal Auditor,Property,High Net Worth,1,11,63.35177044750647,60
3224,Darell,Mulqueeny,Female,67,1996-03-12,Automation Specialist III,Manufacturing,Affluent Customer,0,3,26.88832492843352,30
3225,Durante,Reddan,Male,19,1980-06-19,Chief Design Engineer,Health,Mass Customer,1,4,42.6176006835825,40
3228,Margette,Donaghie,Female,36,1964-08-16,Social Worker,Health,Mass Customer,0,13,58.459130626018,60
3229,Carrol,Gheorghie,Male,69,1964-10-18,Sales Representative,Retail,High Net Worth,1,6,58.286642484577726,60
3230,Calida,Clardge,Female,31,1970-02-14,Executive Secretary,Financial Services,Mass Customer,0,12,52.96141335598508,50
3232,Rose,Milsom,Female,7,1993-10-10,Payment Adjustment Coordinator,Financial Services,Mass Customer,1,9,29.30863472261136,30
3233,Xever,Feeley,Male,7,1959-01-06,Tax Accountant,Financial Services,Mass Customer,1,17,64.06910208333746,60
3234,Mata,Hoggan,Male,35,1987-04-15,Safety Technician II,Manufacturing,Mass Customer,1,19,35.79747432917412,40
3235,Leif,Woolfall,Male,88,1965-05-15,Business Systems Development Analyst,Property,Affluent Customer,1,12,57.71441992011713,60
3237,Astrid,Sumnall,Female,94,1964-08-15,Assistant Manager,Manufacturing,Mass Customer,0,13,58.46186853302499,60
3238,Sauveur,Edmands,Male,23,1977-07-20,Executive Secretary,Retail,Mass Customer,0,14,45.53347164602526,50
3239,Wendi,Hew,Female,15,1971-12-06,Staff Scientist,Health,High Net Worth,0,5,51.15439473137266,50
3241,Milt,Erett,Male,34,1979-10-29,Budget/Accounting Analyst IV,Manufacturing,Mass Customer,1,16,43.25827092321781,40
3242,Lib,Schohier,Female,4,1958-03-07,General Manager,Manufacturing,Affluent Customer,1,14,64.90416372046894,60
3243,Tim,Besset,Male,24,1973-05-19,Media Manager I,Health,Mass Customer,0,7,49.703304017668756,50
3244,Rosene,Bullar,Female,24,1959-05-08,Systems Administrator I,Financial Services,Mass Customer,0,13,63.73507742848486,60
3245,Wainwright,Succamore,Male,86,1959-03-27,Graphic Designer,IT,High Net Worth,0,7,63.85006952277838,60
